id,name,type,desc,atk,def,level,race,attribute,archetype,image_url,image_path,simplified_type,image_id
76348260,Mimir of the Nordic Ascendant,Effect Monster,"Once per turn, at the start of your Standby Phase, if you control a ""Nordic"" monster and this card is in your GY: You can send 1 Spell from your hand to the GY; Special Summon this card.",600,0,2,Fairy,DARK,Nordic,https://images.ygoprodeck.com/images/cards_cropped/76348260.jpg,training_data_final/training_images/76348260.jpg,effect monster,76348260.jpg
32476603,Silverrokket Dragon,Effect Monster,"When a Link Monster's effect is activated that targets this face-up card on the field (Quick Effect): You can destroy this card, then look at your opponent's Extra Deck and banish 1 card from it. During the End Phase, if this card is in the GY because it was destroyed on the field by battle or card effect and sent there this turn: You can Special Summon 1 ""Rokket"" monster from your Deck, except ""Silverrokket Dragon"". You can only use each effect of ""Silverrokket Dragon"" once per turn.",1900,100,4,Dragon,DARK,Rokket,https://images.ygoprodeck.com/images/cards_cropped/32476603.jpg,training_data_final/training_images/32476603.jpg,effect monster,32476603.jpg
50139096,"Ruin, Angel of Oblivion",Ritual Effect Monster,"You can Ritual Summon this card with ""Cycle of the World"". This card's name becomes ""Ruin, Queen of Oblivion"" while in the hand or on the field. If this card is Ritual Summoned: It can make up to 2 attacks on monsters during each Battle Phase this turn. If this card is sent to the GY: You can target 1 Ritual Monster you control; while it is face-up on your field, your opponent cannot activate cards or effects when your Ritual Monsters declare an attack.",1700,1000,4,Fairy,LIGHT,Demise,https://images.ygoprodeck.com/images/cards_cropped/50139096.jpg,training_data_final/training_images/50139096.jpg,effect monster,50139096.jpg
66768175,Performapal Ballad,Pendulum Effect Monster,"[ Pendulum Effect ] 
Once per turn, at the start of the Damage Step, when your ""Performapal"" monster battles an opponent's face-up monster: You can make that opponent's monster lose 600 ATK (even if this card leaves the field).
[ Monster Effect ] 
If your ""Performapal"" monster attacked, after damage calculation: You can target 1 face-up monster your opponent controls; that target loses ATK equal to the ATK of that ""Performapal"" monster.",500,1100,3,Plant,EARTH,Performapal,https://images.ygoprodeck.com/images/cards_cropped/66768175.jpg,training_data_final/training_images/66768175.jpg,effect monster,66768175.jpg
83228073,Two Thousand Needles,Effect Monster,"When this Defense Position card is attacked and the ATK of the attacking monster is lower than the DEF of this card, destroy the attacking monster at the end of the Damage Step.",2000,1800,5,Beast,EARTH,Unknown,https://images.ygoprodeck.com/images/cards_cropped/83228073.jpg,training_data_final/training_images/83228073.jpg,effect monster,83228073.jpg
52126602,Gen the Diamond Tiger,Effect Monster,"Once per turn, at the end of the Battle Phase: Return this card from the field to the hand. You can only use each of the following effects of ""Gen the Diamond Tiger"" once per turn. During your Main Phase: You can Special Summon 1 ""Ken the Warrior Dragon"" from your hand or Deck to your opponent's field in Defense Position. If this card is Special Summoned by the effect of ""Ken the Warrior Dragon"": Discard 1 card.",800,2000,3,Warrior,LIGHT,Unknown,https://images.ygoprodeck.com/images/cards_cropped/52126602.jpg,training_data_final/training_images/52126602.jpg,effect monster,52126602.jpg
25801745,"Lo, the Prayers of the Voiceless Voice",Effect Monster,"If you Ritual Summon exactly 1 LIGHT Ritual Monster (Warrior or Dragon) with a card effect that requires use of monsters, this card can be used as the entire Tribute. You can only use each of the following effects of ""Lo, the Prayers of the Voiceless Voice"" once per turn. If this card is Normal or Special Summoned: You can place 1 ""Voiceless Voice"" Continuous Spell/Trap from your Deck face-up in your Spell & Trap Zone. If a LIGHT Ritual Monster (Warrior or Dragon) is Special Summoned to your field, while this card is in your GY (except during the Damage Step): You can Special Summon this card.",50,2050,1,Fairy,LIGHT,Voiceless Voice,https://images.ygoprodeck.com/images/cards_cropped/25801745.jpg,training_data_final/training_images/25801745.jpg,effect monster,25801745.jpg
39024589,Abyss Actor - Trendy Understudy,Pendulum Effect Monster,"[ Pendulum Effect ] 
When you Pendulum Summon a monster: You can add 1 face-up Level 1 or 8 ""Abyss Actor"" Pendulum Monster from your Extra Deck to your hand.
[ Monster Effect ] 
If you have 2 ""Abyss Actor"" cards in your Pendulum Zones: You can Tribute this card; Special Summon 1 Level 1 or 8 ""Abyss Actor"" Pendulum Monster from your hand or face-up from your Extra Deck. You can only use this effect of ""Abyss Actor - Trendy Understudy"" once per turn.",700,700,2,Fiend,DARK,Abyss Actor,https://images.ygoprodeck.com/images/cards_cropped/39024589.jpg,training_data_final/training_images/39024589.jpg,effect monster,39024589.jpg
1527418,"Wiz, Sage Fur Hire",Effect Monster,"If this card is Special Summoned: You can gain 500 LP for each monster ""Fur Hire"" you control with a different name, except ""Wiz, Sage Fur Hire"". When your opponent activates a Spell/Trap Card or effect (Quick Effect): You can discard 1 card ""Fur Hire""; negate the activation. You can only use each effect of ""Wiz, Sage Fur Hire"" once per turn.",1600,2800,7,Spellcaster,WATER,Fur Hire,https://images.ygoprodeck.com/images/cards_cropped/1527418.jpg,training_data_final/training_images/1527418.jpg,effect monster,1527418.jpg
76909279,Enraged Battle Ox,Effect Monster,"If a Beast, Beast-Warrior, or Winged Beast-Type monster you control attacks a Defense Position monster, inflict piercing battle damage to your opponent.",1700,1000,4,Beast-Warrior,EARTH,Unknown,https://images.ygoprodeck.com/images/cards_cropped/76909279.jpg,training_data_final/training_images/76909279.jpg,effect monster,76909279.jpg
10110717,Mecha Bunny,Effect Monster,"When this card is flipped face-up, select 1 card on the field and inflict 500 damage to its controller. When this card is destroyed by battle and sent to the Graveyard, you can Special Summon 1 ""Mecha Bunny"" from your Deck in face-down Defense Position.",800,100,2,Machine,EARTH,Unknown,https://images.ygoprodeck.com/images/cards_cropped/10110717.jpg,training_data_final/training_images/10110717.jpg,effect monster,10110717.jpg
32933942,Crystal Beast Amethyst Cat,Effect Monster,"This card can attack your opponent directly, but when it uses this effect, any Battle Damage it inflicts to your opponent is halved. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.",1200,400,3,Beast,EARTH,Crystal Beast,https://images.ygoprodeck.com/images/cards_cropped/32933942.jpg,training_data_final/training_images/32933942.jpg,effect monster,32933942.jpg
62803464,Aussa the Earth Channeler,Effect Monster,"(This card is always treated as a ""Charmer"" card.)
You can discard this card and 1 EARTH monster; add 1 EARTH monster from your Deck to your hand with 1850 or less ATK, whose original Type is the same as one of the discarded monsters, also you cannot activate non-EARTH monster effects for the rest of this turn. When your EARTH monster is destroyed by battle: You can Special Summon this card from your hand. You can only use each effect of ""Aussa the Earth Channeler"" once per turn.",1850,1500,5,Spellcaster,EARTH,Charmer,https://images.ygoprodeck.com/images/cards_cropped/62803464.jpg,training_data_final/training_images/62803464.jpg,effect monster,62803464.jpg
71703785,Palladium Oracle Mahad,Effect Monster,"When you draw this card: You can reveal this card; Special Summon it from your hand. If this card battles a DARK monster, its ATK is doubled during the Damage Step only. If this card is destroyed by battle or card effect: You can Special Summon 1 ""Dark Magician"" from your hand, Deck, or Graveyard.",2500,2100,7,Spellcaster,LIGHT,Dark Magician,https://images.ygoprodeck.com/images/cards_cropped/71703785.jpg,training_data_final/training_images/71703785.jpg,effect monster,71703785.jpg
9238125,Vernusylph of the Thawing Mountains,Effect Monster,"You can discard this card, and 1 monster or ""Vernusylph"" card; draw 1 card, then you can Special Summon 1 EARTH monster from your GY, also you cannot activate non-EARTH monster effects for the rest of this turn. You can target 1 ""Vernusylph"" monster you control; it can make a second attack during each Battle Phase this turn. You can only use each effect of ""Vernusylph of the Thawing Mountains"" once per turn.",1100,0,3,Fairy,EARTH,Vernusylph,https://images.ygoprodeck.com/images/cards_cropped/9238125.jpg,training_data_final/training_images/9238125.jpg,effect monster,9238125.jpg
52904476,Matriarch of Nephthys,Effect Monster,"You can target 1 Level 4 or lower ""Nephthys"" monster in your GY, except ""Matriarch of Nephthys""; destroy 1 card in your hand, and if you do, Special Summon the targeted monster in Defense Position, but negate its effects. During your next Standby Phase after this card was destroyed by card effect and sent to the GY: You can Special Summon this card from the GY. You can only use each effect of ""Matriarch of Nephthys"" once per turn.",600,600,2,Spellcaster,WIND,Nephthys,https://images.ygoprodeck.com/images/cards_cropped/52904476.jpg,training_data_final/training_images/52904476.jpg,effect monster,52904476.jpg
25726386,Megalith Aratron,Ritual Effect Monster,"You can Ritual Summon this card with a ""Megalith"" card. During the Main Phase (Quick Effect): You can discard this card; Ritual Summon 1 ""Megalith"" Ritual Monster from your hand, by Tributing monsters from your hand or field whose total Levels equal or exceed its Level. When your opponent activates a card or effect that targets a card you control (Quick Effect): You can place 1 Ritual Monster from your GY on the bottom of the Deck, and if you do, negate that activation, and if you do that, destroy it. You can only use each effect of ""Megalith Aratron"" once per turn.",2000,3000,8,Rock,EARTH,Megalith,https://images.ygoprodeck.com/images/cards_cropped/25726386.jpg,training_data_final/training_images/25726386.jpg,effect monster,25726386.jpg
34659866,Darksea Rescue,Effect Monster,"If this card is used for a Synchro Summon and sent to the Graveyard, the owner of this card draws 1 card.",0,0,1,Machine,DARK,Unknown,https://images.ygoprodeck.com/images/cards_cropped/34659866.jpg,training_data_final/training_images/34659866.jpg,effect monster,34659866.jpg
63941210,"Jizukiru, the Star Destroying Kaiju",Effect Monster,"You can Special Summon this card (from your hand) to your opponent's field in Attack Position, by Tributing 1 monster they control. If your opponent controls a ""Kaiju"" monster, you can Special Summon this card (from your hand) in Attack Position. You can only control 1 ""Kaiju"" monster. When a card or effect is activated that targets exactly 1 card (and no other cards) (Quick Effect): You can remove 3 Kaiju Counters from anywhere on the field; negate that effect, and if you do, you can destroy 1 card on the field.",3300,2600,10,Machine,LIGHT,Kaiju,https://images.ygoprodeck.com/images/cards_cropped/63941210.jpg,training_data_final/training_images/63941210.jpg,effect monster,63941210.jpg
